feature,label
"[-170.177734375, 122.78559875488281, 13.309409141540527, -5.784903049468994, -10.198735237121582, 15.550268173217773, 1.4590681791305542, 5.754552841186523, 0.9753978848457336, 1.8295550346374512, 8.964395523071289, 3.833303451538086, -1.1105685234069824]",marah
"[-229.82546997070312, 37.91600036621094, -114.82658386230469, -32.70997619628906, -13.841540336608887, -14.486295700073242, 27.003820419311523, -14.36368465423584, -4.197377681732178, -5.575672626495361, -27.130165100097656, 2.8752894401550293, -12.800496101379395]",marah
"[-143.32595825195312, 77.65984344482422, -40.437156677246094, -16.87244987487793, -55.67450714111328, -4.021687984466553, -8.32156753540039, -5.871225357055664, -3.333932638168335, -9.097349166870117, 8.209939956665039, 10.977160453796387, 5.890510559082031]",marah
"[-118.65950012207031, 108.7497787475586, -0.9470278024673462, -9.05259895324707, -28.85637664794922, 22.269634246826172, -3.569805860519409, 6.757736682891846, 0.5810652375221252, 7.066909313201904, 14.775262832641602, 12.12214183807373, 4.4540534019470215]",marah
"[-161.5469512939453, 115.98094940185547, 7.966237545013428, 0.9832523465156555, -20.36428451538086, 16.82182502746582, -6.1964497566223145, 10.587287902832031, 8.25963306427002, 4.297443389892578, 9.986968040466309, 4.816838264465332, -1.427709698677063]",marah
"[-157.65911865234375, 110.1986083984375, 6.569101333618164, 10.690450668334961, -10.946405410766602, 22.94611167907715, -10.542120933532715, 14.671259880065918, 11.289588928222656, 1.9836633205413818, 7.511403560638428, 2.1321463584899902, -5.082679748535156]",marah
"[-123.0965805053711, 119.4501953125, 0.12918013334274292, -0.468649685382843, -14.978371620178223, 17.281734466552734, -2.280104398727417, 9.647906303405762, 8.054350852966309, 1.777801275253296, 4.954186916351318, 5.279855251312256, 0.24133431911468506]",marah
"[-77.87470245361328, 111.5695571899414, 1.4520137310028076, 1.4713778495788574, -17.431764602661133, 15.2703857421875, -0.09254873543977737, 5.647022247314453, 2.480483055114746, 1.6951453685760498, 7.74896764755249, 7.940915107727051, 2.855863571166992]",marah
"[-22.85668182373047, 68.19715881347656, -3.3791728019714355, 28.22622299194336, 0.5807026624679565, 20.4681339263916, 10.342324256896973, -6.825672626495361, 5.569023132324219, 13.35360050201416, 9.730860710144043, 3.667961835861206, -7.605084419250488]",marah
"[-50.17866897583008, 59.160282135009766, -15.374950408935547, 20.15553855895996, -2.9297988414764404, 20.76881217956543, 2.460726499557495, -4.043459415435791, 4.433419227600098, 5.790119171142578, 12.852295875549316, 13.951903343200684, 0.33572590351104736]",marah
"[-69.19973754882812, 54.6123161315918, -29.064556121826172, 15.105351448059082, 7.635948657989502, 13.316871643066406, 11.769248008728027, 15.508038520812988, 4.76267671585083, 12.028133392333984, -1.5674779415130615, 1.8867334127426147, -12.716692924499512]",marah
"[-195.01690673828125, 77.3861312866211, 5.943549633026123, 29.660602569580078, 19.62319564819336, 22.14542007446289, 5.4699931144714355, 16.895631790161133, 6.278997898101807, 4.324904441833496, -1.2140668630599976, -1.5730953216552734, -12.499266624450684]",marah
"[-192.2808074951172, 77.42288208007812, 25.84674644470215, 26.88313102722168, 6.860947608947754, 33.179115295410156, -5.963931560516357, 12.682908058166504, 0.36916908621788025, 5.277709007263184, 8.446537971496582, 2.9256768226623535, -7.991238594055176]",marah
"[-200.76226806640625, 89.33929443359375, -25.00823211669922, -21.750225067138672, -45.91097640991211, -1.0532950162887573, -7.615373134613037, -1.8576762676239014, -2.0104737281799316, -8.496613502502441, 9.188209533691406, 8.853432655334473, 2.644280195236206]",marah
"[-165.32249450683594, 68.98204040527344, 13.710428237915039, 14.970582962036133, 4.117276668548584, 27.23358917236328, -3.599133014678955, 5.9159836769104, 7.519774913787842, 4.317654132843018, 4.870591640472412, 4.459774494171143, -9.795409202575684]",marah
"[-162.60594177246094, 95.52867889404297, -2.0637359619140625, 4.656161785125732, -3.0884931087493896, 23.94332504272461, -8.604137420654297, 5.519310474395752, 13.531693458557129, 5.951260566711426, 6.804035663604736, 2.403667449951172, -11.949468612670898]",marah
"[-132.38693237304688, 71.16378021240234, -19.847047805786133, 8.659028053283691, 1.8479777574539185, 20.938554763793945, 3.8854033946990967, 6.093393802642822, 8.485607147216797, 13.256704330444336, 9.708258628845215, -5.1458306312561035, -11.995863914489746]",marah
"[-135.9315948486328, 81.07923126220703, -9.851578712463379, 6.151483535766602, -7.5334367752075195, 23.365882873535156, 0.9454506635665894, 5.497657775878906, -1.0311933755874634, 2.5923678874969482, 6.333248138427734, 8.70641040802002, -11.997410774230957]",marah
"[-154.67208862304688, 99.61638641357422, -2.9853715896606445, 7.223456859588623, -6.672468185424805, 17.592918395996094, -1.109495759010315, 8.858113288879395, -5.271677494049072, 0.34555360674858093, 7.6094069480896, 1.391616940498352, -4.7824625968933105]",marah
"[-199.94732666015625, 97.18634796142578, -2.4698033332824707, 23.275405883789062, -4.548678398132324, 21.387990951538086, -4.036160945892334, 11.429584503173828, -4.01093053817749, 3.359346628189087, 12.382959365844727, 0.3789863884449005, -7.824021339416504]",marah
"[-135.87911987304688, 43.9224967956543, -40.18853759765625, 18.553192138671875, -2.7894837856292725, 9.263221740722656, 10.635446548461914, 5.707499027252197, 6.762112140655518, 3.5167603492736816, 12.812051773071289, 3.312244415283203, -6.648819446563721]",marah
"[-164.75257873535156, 64.54869842529297, -28.806550979614258, 14.403096199035645, 7.496222972869873, 13.447162628173828, 2.0380983352661133, 0.001594452653080225, 7.789326190948486, 2.7194998264312744, 9.083929061889648, -4.199032783508301, -11.979127883911133]",marah
"[-186.5185546875, 79.64352416992188, 6.515521049499512, 17.406145095825195, -3.3000195026397705, 29.486093521118164, -8.147027969360352, 9.817119598388672, 1.5470945835113525, 5.030789852142334, 5.881008625030518, -2.24847149848938, -10.339001655578613]",marah
"[-151.87461853027344, 78.23558807373047, -18.746318817138672, 9.00125503540039, 6.638720989227295, 26.51649284362793, 6.277007579803467, 0.11262620240449905, -0.21377931535243988, 7.910637378692627, 7.282221794128418, 4.210261344909668, -3.445127487182617]",marah
"[-186.06390380859375, 95.62909698486328, -29.64134979248047, -33.79607391357422, -39.28750228881836, 8.525275230407715, -10.526190757751465, -6.473919868469238, 0.5163476467132568, -0.8935173749923706, 10.765897750854492, 6.635654449462891, 3.5250918865203857]",marah
"[-158.61302185058594, 79.87776947021484, -8.336225509643555, -1.2028456926345825, 2.3975350856781006, 33.08736801147461, 6.419833660125732, 5.080783367156982, -2.1554219722747803, 1.4092246294021606, 8.248785018920898, 1.4561190605163574, -9.70421028137207]",marah
"[-239.1460418701172, 107.4573745727539, 11.772183418273926, 26.399736404418945, -12.50255298614502, 25.80327796936035, 12.134733200073242, -5.166792392730713, 4.636198997497559, 1.945600986480713, 5.19508695602417, -0.028695184737443924, -8.661847114562988]",marah
"[-218.41732788085938, 105.24185180664062, -0.13880378007888794, 29.662363052368164, -23.161636352539062, 25.727693557739258, 9.912210464477539, -4.596277236938477, 3.596658945083618, 4.216707706451416, 10.204680442810059, -1.0965763330459595, -6.164846897125244]",marah
"[-277.8229064941406, 87.6663818359375, 14.529121398925781, 21.41738510131836, -3.249279022216797, 20.63199234008789, -0.22511249780654907, 18.072505950927734, -1.802451252937317, 6.200539588928223, 9.268014907836914, 0.1385047733783722, -7.7071146965026855]",marah
"[-274.08575439453125, 84.29341125488281, 3.1728515625, 16.502605438232422, 13.792926788330078, 33.71772003173828, 0.22691835463047028, 20.051536560058594, 4.173576831817627, 3.6972076892852783, 2.277536630630493, 1.9780079126358032, -4.2433271408081055]",marah
"[-247.95022583007812, 98.64348602294922, 6.847050666809082, 19.004566192626953, 0.3451075255870819, 26.489439010620117, 10.173473358154297, 11.31839370727539, 8.80538558959961, 8.107926368713379, 13.658273696899414, 2.3462471961975098, -0.24894864857196808]",marah
"[-126.66596984863281, 64.95507049560547, -12.918754577636719, 17.741243362426758, 7.280232906341553, 28.64269256591797, 9.959648132324219, 10.126829147338867, 3.439504623413086, 11.716654777526855, 22.27971649169922, 4.734588623046875, -6.538955211639404]",marah
"[-149.07855224609375, 87.20014953613281, -17.507646560668945, 23.97637367248535, 10.774785995483398, 23.704219818115234, 6.225604057312012, 6.4076433181762695, 16.72946548461914, 7.086911678314209, 9.324629783630371, 12.8623628616333, -3.127990961074829]",marah
"[-172.84710693359375, 110.9671630859375, -14.760832786560059, 19.13994789123535, 12.808463096618652, 19.931447982788086, 5.6050848960876465, 2.8082334995269775, 13.445941925048828, 6.741246700286865, -0.7529078722000122, 7.624318599700928, 1.757074236869812]",marah
"[-89.81686401367188, 82.0994644165039, -23.088420867919922, 14.621816635131836, 2.7501814365386963, 24.309158325195312, -2.846327304840088, 6.273244857788086, 2.9529411792755127, 4.809612274169922, -2.9300377368927, 10.127248764038086, 5.6930437088012695]",marah
"[-272.6838684082031, 104.0838851928711, -13.432976722717285, -20.066715240478516, -31.339221954345703, 5.34494161605835, -3.810227632522583, -1.7321655750274658, -4.896311283111572, -6.815518856048584, 4.446033000946045, 1.6415106058120728, 1.0634620189666748]",marah
"[-71.97636413574219, 66.49783325195312, -32.613182067871094, 14.099469184875488, 2.820150136947632, 28.744264602661133, -0.7201288938522339, 6.712878704071045, 2.4523768424987793, 4.6825737953186035, -2.5728461742401123, -0.6777861714363098, -1.0410404205322266]",marah
"[-69.10596466064453, 56.65519714355469, -29.079120635986328, 20.30836296081543, 7.764470100402832, 39.470035552978516, -8.106372833251953, 11.932969093322754, 0.2545175850391388, 1.006238341331482, -1.8301877975463867, -5.205872058868408, 2.47487735748291]",marah
"[-83.29425811767578, 43.0848503112793, -21.45199203491211, 27.31724739074707, 11.202314376831055, 35.37213134765625, -16.192007064819336, 17.394153594970703, 11.877805709838867, -0.3522331714630127, -7.197795867919922, -0.769097089767456, 1.1773005723953247]",marah
"[-57.413002014160156, 43.14216232299805, -19.863353729248047, 21.474449157714844, 8.351727485656738, 24.645959854125977, -14.371594429016113, 22.156753540039062, 12.231878280639648, -0.8468800783157349, -8.658732414245605, -5.617313861846924, 4.184848785400391]",marah
"[-91.5606918334961, 93.18621063232422, -16.71375274658203, -4.421262264251709, -3.2722480297088623, 41.18544387817383, -5.247896671295166, 10.598819732666016, 10.534506797790527, -4.642661094665527, 2.0755465030670166, 9.373577117919922, -2.716233015060425]",marah
"[-184.81423950195312, 122.8989486694336, -2.6655514240264893, -2.2143657207489014, 2.5560545921325684, 36.12300109863281, 14.824446678161621, 5.614736080169678, 3.769681453704834, 4.114825248718262, 4.762583255767822, 7.809800624847412, -2.1571638584136963]",marah
"[-170.91354370117188, 111.39801025390625, -54.69044494628906, -1.5984591245651245, 5.038797378540039, 8.106390953063965, 30.586973190307617, -2.8331785202026367, 11.036333084106445, 10.709634780883789, -8.859796524047852, 8.690711975097656, -5.40537691116333]",marah
"[-180.25119018554688, 110.21124267578125, -65.01860046386719, -16.265766143798828, -0.3433801829814911, -0.7831001281738281, 27.918237686157227, -11.217247009277344, 12.4691162109375, 18.291385650634766, 3.038968324661255, 12.523998260498047, -4.243564128875732]",marah
"[-166.29849243164062, 107.92013549804688, -65.12726593017578, -9.42009449005127, -10.317669868469238, 1.1449686288833618, 25.961177825927734, -7.146588325500488, 15.769872665405273, 30.07971954345703, 2.067690134048462, 3.5744378566741943, -10.048534393310547]",marah
"[-121.80553436279297, 89.31648254394531, -47.054237365722656, -22.296798706054688, -24.205751419067383, 7.566112995147705, 0.007675087545067072, 2.8669281005859375, 8.730669975280762, 16.51712417602539, 0.5568951368331909, 0.14813809096813202, -4.351998805999756]",marah
"[-200.34031677246094, 105.09454345703125, -28.5784854888916, -29.6129207611084, -45.04142379760742, 8.04271411895752, -7.962520122528076, -6.425480842590332, -5.634462833404541, -3.5355262756347656, 10.708864212036133, 7.066116809844971, 5.62881326675415]",marah
"[-153.03646850585938, 82.6658706665039, -30.71204948425293, -19.47672462463379, -23.50667953491211, 7.662975788116455, -4.787928104400635, 4.2890191078186035, 5.708371639251709, 8.144997596740723, 3.7279627323150635, 0.2010539174079895, -2.2723231315612793]",marah
"[-106.3414535522461, 82.95428466796875, -44.00079345703125, -24.893831253051758, -28.84843635559082, 8.09411334991455, -11.866525650024414, 3.741671323776245, 3.521862030029297, 7.680027961730957, -3.365009069442749, -7.32686185836792, -7.142368793487549]",marah
"[-147.87057495117188, 70.95354461669922, -31.130783081054688, -17.40488624572754, -17.70242691040039, 16.514211654663086, -2.062095880508423, -0.6221967339515686, -5.860679626464844, 11.428555488586426, 4.465026378631592, -2.3590123653411865, -7.839188098907471]",marah
"[-170.5753936767578, 17.004602432250977, -18.95037078857422, 16.897092819213867, 11.616979598999023, 12.100920677185059, -1.9506410360336304, -7.824040412902832, -9.329143524169922, 25.81810188293457, 7.237756252288818, -1.82709801197052, -2.594364881515503]",marah
"[-177.6236114501953, 7.9807233810424805, -12.728596687316895, 29.23297691345215, 11.529912948608398, 18.538009643554688, 7.481500148773193, 4.553671360015869, -4.677624702453613, 13.241299629211426, 4.514677047729492, -0.4373320937156677, 1.8599711656570435]",marah
"[-197.77581787109375, -0.4193909168243408, -15.198267936706543, 27.498247146606445, 0.9111624360084534, 11.501514434814453, 0.3423880934715271, 14.69055461883545, 6.813915729522705, 11.378536224365234, -4.363717555999756, -1.1507419347763062, 7.669374465942383]",marah
"[-175.79144287109375, 18.210092544555664, -21.034242630004883, 16.642526626586914, -7.513842582702637, 10.860493659973145, -4.54866361618042, 8.228399276733398, 7.304238796234131, 14.607443809509277, -3.1494107246398926, -0.9950824975967407, 5.381650447845459]",marah
"[-220.7511444091797, 18.496278762817383, -7.873652935028076, 20.79054069519043, 7.395759582519531, 15.344340324401855, 3.5307087898254395, 1.2981247901916504, 13.81773853302002, 10.415769577026367, -4.607697010040283, 2.4601171016693115, 0.5352041125297546]",marah
"[-227.23617553710938, 42.55249786376953, -11.262323379516602, 10.771804809570312, 3.260037660598755, 12.202873229980469, 7.116306304931641, -5.389871120452881, -2.5773510932922363, 12.365215301513672, 1.5272892713546753, 0.28711602091789246, -1.136588215827942]",marah
"[-208.8651885986328, 25.701356887817383, -28.347434997558594, 22.55476951599121, 7.072593688964844, 13.740968704223633, -3.3396143913269043, -0.00941773783415556, -1.5454635620117188, 17.792943954467773, 6.67483377456665, -3.0060324668884277, -2.0491995811462402]",marah
"[-218.59414672851562, 97.3403549194336, -13.233817100524902, -25.342525482177734, -43.956764221191406, 0.8775535821914673, -10.965531349182129, -4.851804256439209, -2.709683895111084, -1.6170096397399902, 6.228917598724365, 2.516463041305542, 3.693326473236084]",marah
